,ID,Items
1374,76,NFRKB
1375,76,C17orf49
1376,76,INO80E
1377,76,MSL1
1378,76,ANP32E
1379,76,ENSG00000267140
1380,76,RUVBL2
1381,77,HSPB11
1382,77,IFT43
1383,77,IFT81
1384,77,TTC21B
1385,77,IFT172
1386,77,IFT46
1387,77,IFT57
1388,77,IFT122
1389,77,DAW1
1390,77,IFT80
1391,77,WDR35
1392,77,IFT22
1393,77,IFT88
1394,77,TTC30A
1395,77,IFT52
1396,77,TRAF3IP1
1397,77,WDR19
1398,77,TTC30B
1399,77,IFT27
1400,77,C11orf74
1401,77,IFT74
1402,77,IFT140
1403,77,TTC26
1404,77,CLUAP1
1405,77,IFT20
1406,78,STRADB
1407,78,CAB39
1408,78,MARK4
1409,78,SIK1
1410,78,SIK2
1411,78,BRSK1
1412,78,STK11
1413,78,STRADA
1414,78,MAP2
1415,78,CRTC2
1416,78,SIK3
1417,78,BRSK2
1418,78,CAB39L
1419,79,PLOD1
1420,79,PLOD3
1421,79,COLGALT1
1422,79,PLOD2
1423,79,COLGALT2
1424,79,JMJD6
1425,80,OXCT1
1426,80,EHHADH
1427,80,ACAT1
1428,80,ACAA2
1429,80,BDH2
1430,80,AACS
1431,80,HADHB
1432,80,ACAA1
1433,80,ACAT2
1434,80,ACADSB
1435,80,SCP2
1436,80,OXCT2
1437,80,HMGCL
1438,80,HADHA
1439,80,BDH1
1440,80,HMGCLL1
1441,80,ACADVL
1442,80,HADH
1443,81,RRN3
1444,81,HIST1H2BA
1445,81,HIST1H2BD
1446,81,H2AFZ
1447,81,HIST1H2AA
1448,81,H2AFV
1449,81,HIST1H2AJ
1450,81,HIST2H2AC
1451,81,HIST2H2AB
1452,81,HIST1H2AD
1453,81,H2BFM
1454,81,HIST1H2BK
1455,81,HIST3H2A
1456,81,HIST3H3
1457,81,HIST2H2BE
1458,81,HIST1H2BL
1459,81,HIST1H2AH
1460,81,HIST1H2AC
1461,81,POLR1E
1462,81,H2AFX
1463,81,H2AFJ
1464,81,HIST2H2BF
1465,81,CD3EAP
1466,81,HIST1H2BJ
1467,81,HIST1H2BO
1468,81,NAP1L1
1469,81,HIST1H2BM
1470,81,HIST1H2BH
1471,81,H2BFS
1472,81,HIST1H2BB
1473,81,HIST1H2BN
1474,81,H2AFB1
1475,82,EIF2AK1
1476,82,EIF3D
1477,82,EIF5
1478,82,EIF1B
1479,82,DHX29
1480,82,EIF2S3
1481,82,EIF3G
1482,82,EIF2S1
1483,82,EIF3J
1484,82,EIF2B2
1485,82,EIF2B5
1486,82,CDC123
1487,82,EIF3C
1488,82,EIF2B3
1489,82,EIF3B
1490,82,EIF2S2
1491,82,EIF1AX
1492,82,EIF3CL
1493,82,EIF2B4
1494,82,EIF2B1
1495,82,EIF2A
1496,82,EIF1
1497,82,EIF2S3L
1498,82,EIF3L
1499,83,HSD17B2
1500,83,STS
1501,83,AKR1D1
1502,83,SRD5A3
1503,83,CYP11A1
1504,83,SRD5A1
1505,83,CYP11B1
1506,83,HSD11B2
1507,83,CYP11B2
1508,83,HSD11B1
1509,83,HSD3B1
1510,83,CYP17A1
1511,83,HSD17B3
1512,83,AKR1C4
1513,83,AKR1C3
1514,83,AKR1C2
1515,83,AKR1C1
1516,83,CYP19A1
1517,83,CYP21A2
1518,83,HSD3B2
1519,83,HSD17B6
1520,83,SRD5A2
1521,83,HSD11B1L
1522,84,ZW10
1523,84,USE1
1524,84,NBAS
1525,84,KNTC1
1526,84,SCFD2
1527,85,PPP1R15A
1528,85,PPP1R7
1529,85,PPP1R1A
1530,85,PPP1R18
1531,85,WDR82
1532,85,PPP1CA
1533,85,PASK
1534,85,PPP1R3D
1535,85,PHACTR3
1536,85,PPP1R10
1537,85,PPP1R11
1538,85,PCDH7
1539,85,TOX4
1540,85,PPP1R9B
1541,85,PPP1R2
1542,86,TRIP6
1543,86,EFNB1
1544,86,EFNA2
1545,86,CAV2
1546,86,EFNB3
1547,86,EFNB2
1548,86,ARHGEF6
1549,86,BLK
1550,86,CHRNA1
1551,86,NGEF
1552,86,PXN
1553,86,CBLC
1554,86,RAPSN
1555,86,AFAP1L2
1556,86,CHRNB1
1557,86,CHRM1
1558,86,EFNA5
1559,86,PRKCH
1560,86,EPHA3
1561,86,LCK
1562,86,PTK2
1563,86,GIT2
1564,86,SH3PXD2A
1565,86,ADAM15
1566,86,EPHB4
1567,86,PAK3
1568,86,LAMC3
1569,86,ACTA1
1570,86,EFNA3
1571,86,ADAM12
1572,86,VAV3
1573,86,SPTAN1
1574,86,SRC
1575,86,FGR
1576,86,EPHB2
1577,86,ARHGEF7
1578,86,PAK7
1579,86,CHRNG
1580,86,EPHA6
1581,86,SH2D2A
1582,86,ELF2
1583,86,EPHB1
1584,86,SLA
1585,86,UNC5C
1586,86,AFAP1
1587,86,HCK
1588,86,YES1
1589,86,PAK4
1590,87,TFAP2C
1591,87,TFAP2A
1592,87,TFAP2B
1593,87,KCTD1
1594,87,KCTD15
1595,88,SIRT4
1596,88,SIRT1
1597,88,RRP8
1598,88,SIRT7
1599,88,SIRT6
1600,88,SUV39H1
1601,88,SIRT3
1602,88,BAHD1
1603,88,SIRT5
1604,89,TRMT6
1605,89,TRMT61B
1606,89,METTL1
1607,89,TRMT1L
1608,89,WDR4
1609,89,TRMT1
1610,90,PDCD7
1611,90,ZCRB1
1612,90,ZRSR2
1613,90,SNRNP48
1614,90,ZMAT5
1615,90,SNRNP25
1616,90,SNRNP35
1617,90,RNPC3
1618,91,CHRD
1619,91,BMP15
1620,91,TWSG1
1621,91,GDF7
1622,91,BMP6
1623,91,GDF6
1624,91,BMP10
1625,91,SOSTDC1
1626,91,RGMB
1627,91,GREM2
1628,91,NOG
1629,91,HFE2
1630,91,ZFYVE16
1631,91,BMPR1A
1632,91,CHRDL1
1633,91,GDF5
1634,91,BMPR2
1635,91,BAMBI
1636,91,BMPR1B
1637,91,HFE
1638,91,TFR2
1639,91,RGMA
1640,91,HAMP
1641,91,GREM1
1642,92,GOLGA3
1643,92,SYS1
1644,92,COG3
1645,92,ARL1
1646,92,COG5
1647,92,COG1
1648,92,COG7
1649,92,COG8
1650,92,GCC2
1651,92,COG4
1652,92,GCC1
1653,92,RAB43
1654,92,GOLGA4
1655,92,COG2
1656,92,GOLGA1
1657,92,COG6
1658,92,ENSG00000272617
1659,92,ARFRP1
1660,92,ARFIP2
1661,93,DLL3
1662,93,LFNG
1663,93,DLL4
1664,93,NUMBL
1665,93,JAG1
1666,93,NOTCH2
1667,93,MIB1
1668,93,NOTCH3
1669,93,NOTCH1
1670,93,POGLUT1
1671,93,RFNG
1672,93,JAG2
1673,93,NRARP
1674,93,MFNG
1675,93,DLL1
1676,93,NEURL1
1677,93,NEURL1B
1678,93,NOTCH4
1679,93,POFUT1
1680,93,MIB2
1681,94,MYO15A
1682,94,USH2A
1683,94,DFNB31
1684,94,CDH23
1685,94,GPR98
1686,94,MYO7A
1687,94,VEZT
1688,94,USH1G
1689,94,PDZD7
1690,95,APOH
1691,95,SCG3
1692,95,PON1
1693,95,APOC3
1694,95,APOA1
1695,95,APOE
1696,95,ENSG00000224916
1697,95,ABCA7
1698,95,CPT1A
1699,95,ABCB4
1700,95,GLIPR1
1701,95,FABP1
1702,95,TNFRSF21
1703,95,RGL1
1704,95,APOL1
1705,95,LPA
1706,95,GRHL1
1707,95,UGT1A9
1708,95,APOA4
1709,95,G0S2
1710,95,APOA2
1711,95,ME1
1712,95,LDLRAP1
1713,95,CIDEC
1714,95,TF
1715,95,PLTP
1716,95,MTTP
1717,95,TIAM2
1718,95,HPR
1719,95,APOA5
1720,95,APOC1
1721,95,APOC2
1722,95,APOC4
1723,95,FGF21
1724,96,HAUS4
1725,96,HAUS3
1726,96,HAUS8
1727,96,HAUS2
1728,96,HAUS1
1729,96,HAUS7
1730,96,HAUS6
1731,96,HAUS5
1732,97,OSGEP
1733,97,OSGEPL1
1734,97,TPRKB
1735,97,EMCN
1736,97,C14orf142
1737,97,LAGE3
1738,97,TMEM187
1739,97,TP53RK
1740,97,ANKAR
1741,97,SLC4A1AP
1742,98,TGM1
1743,98,PI3
1744,98,SPRR1B
1745,98,LCE1D
1746,98,RPTN
1747,98,SPRR3
1748,98,LCE5A
1749,98,LCE1F
1750,98,LCE3C
1751,98,LCE1A
1752,98,LCE3A
1753,98,LCE3B
1754,98,LCE1B
1755,98,LOR
1756,98,LELP1
1757,98,SPRR2G
1758,98,SPRR2E
1759,98,SPRR2B
1760,98,SPRR2D
1761,98,SPRR1A
1762,98,IVL
1763,98,LCE1E
1764,98,LCE4A
1765,98,LCE2A
1766,98,LCE2B
1767,98,LCE2C
1768,98,LCE2D
1769,98,LCE3D
1770,98,LCE3E
1771,98,CDSN
1772,98,SPRR2A
1773,98,CASP14
1774,98,LCE6A
1775,98,SPRR2F
1776,98,LCE1C
1777,98,TCHH
1778,99,UNC13D
1779,99,MLPH
1780,99,EXPH5
1781,99,MYRIP
1782,99,SYTL2
1783,99,RPH3AL
1784,99,STX11
1785,99,SYTL4
1786,99,RAB27A
1787,99,CORO1C
1788,99,SYTL5
1789,99,SYTL1
1790,99,SYTL3
1791,100,ADH1A
1792,100,PDXP
1793,100,CYP26A1
1794,100,PNPO
1795,100,RBP2
1796,100,RBP1
1797,100,ALDH1A2
1798,100,BCO1
1799,100,ADH4
1800,100,RBP5
1801,100,PDXK
1802,100,RETSAT
1803,100,ALDH1A1
1804,100,ISX
1805,100,ALDH1A3
1806,100,CYP27C1
1807,100,AOX1
1808,100,PNPLA4
1809,100,ADH7
1810,100,AWAT2
1811,100,ADH1C
1812,100,PHOSPHO2
1813,101,AAAS
1814,101,ST13
1815,101,NUP107
1816,101,NUP155
1817,101,NUP85
1818,101,NUP210
1819,101,NUPL2
1820,101,NUP133
1821,101,DNAJB6
1822,101,NUP54
1823,101,WDR70
1824,101,RANBP2
1825,101,NUP205
1826,101,NCOA5
1827,101,NUP35
1828,101,NUP93
1829,101,NUP98
1830,101,BAG5
1831,101,NUP43
1832,101,NUP50
1833,101,NUP214
1834,101,TPR
1835,101,NDC1
1836,101,NUP62CL
1837,101,NUP188
1838,101,NUP160
1839,101,NUPL1
1840,101,SEC13
1841,101,POM121
1842,101,RAE1
1843,101,SEH1L
1844,101,C5orf42
1845,101,DNAJC7
1846,101,NUP153
1847,101,NUP37
1848,101,NUP88
1849,101,NUP62
1850,101,POM121C
1851,102,KLHL20
1852,102,LZTR1
1853,102,KCTD9
1854,102,TNFAIP1
1855,102,KCTD10
1856,102,ABTB1
1857,102,DZIP1
1858,102,CUL3
1859,102,KLHL8
1860,102,KCTD7
1861,102,SPOPL
1862,102,KLHL41
1863,102,KLHL10
1864,102,KCTD5
1865,102,KLHL3
1866,102,KCTD2
1867,102,KLHL11
1868,102,KCTD11
1869,102,KLHL22
1870,102,KLHL25
1871,102,RHOBTB1
1872,102,KLHL7
1873,102,KLHL9
1874,102,KLHL12
1875,102,KLHL21
1876,102,KBTBD7
1877,102,KBTBD6
1878,102,RHOBTB3
1879,102,KLHL42
1880,102,GLIS3
1881,102,SPOP
1882,102,KCTD17
1883,102,KBTBD8
1884,102,KLHL2
1885,102,KLHL13
1886,102,KCTD13
1887,102,GAN
1888,102,ENC1
1889,103,DHPS
1890,103,XPO4
1891,103,EIF5A2
1892,103,EIF5A
1893,103,DOHH
1894,104,MAPK13
1895,104,MAPK12
1896,104,MAPK14
1897,104,HSPB2
1898,104,MAPK11
1899,104,ELK4
1900,104,DUSP10
1901,104,MAPKAPK2
1902,104,PLA2G4A
1903,104,LSP1
1904,104,DSCAM
1905,104,MAPKAPK3
1906,104,ETV1
1907,105,TGFBR3
1908,105,TGFB1
1909,105,TGFB3
1910,105,SMAD7
1911,105,ZFYVE9
1912,105,LTBP3
1913,105,TGFBR2
1914,105,TGFB2
1915,105,TGFBR1
1916,105,LRRC32
1917,105,LTBP1
1918,106,TMED1
1919,106,TMED2
1920,106,TMED6
1921,106,TMED3
1922,106,TMED10
1923,106,TMED9
1924,106,TMED4
1925,107,STX1B
1926,107,SLC6A2
1927,107,STX1A
1928,107,SNX4
1929,107,OTOF
1930,107,STXBP5L
1931,107,STX3
1932,107,SYT5
1933,107,TXLNA
1934,107,CPLX3
1935,107,ENSG00000263620
1936,108,ATP5D
1937,108,ATP5E
1938,108,ATP5G3
1939,108,ATP5O
1940,108,ATP5J2
1941,108,ATP5L
1942,108,ATP5H
1943,108,ATP5I
1944,108,ATP5S
1945,108,ATPIF1
1946,108,C17orf80
1947,108,ATP5F1
1948,108,USMG5
1949,108,ATP5EP2
1950,108,ATP5J
1951,108,ATP5MF-PTCD1
1952,108,ATP5L2
1953,109,TECR
1954,109,PTPLAD1
1955,109,ACOT1
1956,109,SCD5
1957,109,PTPLA
1958,109,THEM4
1959,109,THEM5
1960,109,SCD
1961,109,ERMAP
1962,109,ACOT7
1963,109,PTPLB
1964,109,PTPLAD2
1965,109,FADS6
1966,110,TIMM13
1967,110,CMC2
1968,110,GFER
1969,110,COX17
1970,110,CHCHD3
1971,110,CHCHD4
1972,110,CHCHD7
1973,110,CHCHD5
1974,110,COA5
1975,110,COX19
1976,110,COA4
1977,110,COA6
1978,110,CMC4
1979,110,TIMM8A
1980,110,CHCHD2
1981,110,SLC25A12
1982,110,SLC25A13
1983,110,CHCHD10
1984,110,TIMM8B
1985,111,CDC34
1986,111,UBE2D4
1987,111,TRIM23
1988,111,UBE2M
1989,111,MARCH7
1990,111,UBE2K
1991,111,UBE2R2
1992,111,UBE2S
1993,111,UBE2Q2
1994,111,UBE2L6
1995,111,UBE2Q1
1996,111,RNF25
1997,111,UBE2E1
1998,111,UBA6
1999,111,UBE2O
2000,111,UBA7
2001,111,ZNRF1
2002,111,UBE2G2
2003,111,UBA1
2004,111,RNF13
2005,111,ATG7
2006,111,UBE2H
2007,111,UBA5
2008,111,UBE2D3
2009,111,UBE2Z
2010,111,UBA3
2011,111,UBE2U
2012,111,UBE2E2
2013,111,UBE2G1
2014,111,UBE2D2
2015,111,UBE2J2
2016,111,UBE2E3
2017,111,UBE2W
2018,111,UBE2J1
2019,111,UBE2F
2020,112,GADD45B
2021,112,HSPB1
2022,112,GADD45G
2023,112,MAP3K10
2024,112,TAOK1
2025,112,BNIP2
2026,112,TAOK2
2027,112,MAP2K3
2028,112,ZAK
2029,112,MAP3K4
2030,112,TAOK3
2031,112,MAP3K6
2032,112,MAP2K6
2033,112,CDH4
2034,113,SNAP29
2035,113,VAMP4
2036,113,STX6
2037,113,NAPA
2038,113,STX8
2039,113,NAPG
2040,113,STX7
2041,113,STX16
2042,113,STX12
2043,113,STX10
2044,113,MARCH2
2045,113,NAPB
2046,114,MMP11
2047,114,MMP15
2048,114,GGCX
2049,114,MMP24
2050,114,MMP16
2051,114,ANTXR1
2052,114,ANTXR2
2053,114,NQO1
2054,114,MMP25
2055,114,MMP17
2056,114,VKORC1
2057,114,VKORC1L1
2058,114,FBN2
2059,114,FBN3
2060,114,FURIN
2061,115,OSM
2062,115,CCL22
2063,115,CSF3
2064,115,IL12B
2065,115,LIF
2066,115,CSF2
2067,115,CXCL1
2068,115,IL6
2069,115,CXCL2
2070,115,CCL3L3
2071,116,USP18
2072,116,OASL
2073,116,HERC6
2074,116,STAT2
2075,116,MX2
2076,116,STAT1
2077,116,GBP1
2078,116,IFI44
2079,116,IFI44L
2080,116,IFIT1
2081,116,IFIT3
2082,116,IFIT2
2083,116,RSAD2
2084,116,DDX60
2085,116,IRF9
2086,116,MX1
2087,116,USP41
2088,117,MAPK1
2089,117,ERF
2090,117,DUSP3
2091,117,GORASP2
2092,117,DUSP1
2093,117,DUSP4
2094,117,PIN1
2095,117,MKNK2
2096,117,RAB2A
2097,117,RPS6KA6
2098,117,MAPK3
2099,117,TRIP11
2100,117,DUSP6
2101,117,PTPRR
2102,117,DUSP2
2103,117,MAPK7
2104,117,MYT1
2105,117,GH2
2106,117,DUSP9
2107,117,BLZF1
2108,117,PEA15
2109,117,MKNK1
2110,117,RPS6KA3
2111,117,DUSP8
2112,117,DUSP7
2113,117,RPS6KA2
2114,117,RPS6KA1
2115,117,VRK3
2116,118,CENPM
2117,118,OIP5
2118,118,CENPC
2119,118,CENPU
2120,118,TRIM36
2121,118,CENPH
2122,118,MIS18A
2123,118,MIS18BP1
2124,118,CENPA
2125,118,CENPQ
2126,118,CENPL
2127,118,CENPW
2128,118,ITGB3BP
2129,118,CENPI
2130,118,CENPP
2131,118,CENPB
2132,118,CENPO
2133,118,CENPN
2134,118,CENPK
2135,118,CENPT
2136,119,DMC1
2137,119,SPIDR
2138,119,WRN
2139,119,MUS81
2140,119,RMI1
2141,119,RECQL5
2142,119,GEN1
2143,119,RAD54B
2144,119,BLM
2145,119,RAD52
2146,119,EXO1
2147,119,RAD54L
2148,119,FBXO18
2149,119,WRNIP1
2150,119,RAD51
2151,119,EME1
2152,119,FIGNL1
2153,119,RECQL
2154,119,TOP3A
2155,120,HSCB
2156,120,FDX1
2157,120,ISCU
2158,120,NFS1
2159,120,ISCA1
2160,120,LYRM7
2161,120,FDX1L
2162,120,NFU1
2163,120,LYRM4
2164,121,TOMM22
2165,121,SLC25A4
2166,121,TOMM70A
2167,121,TIMM22
2168,121,TOMM7
2169,121,TOMM20L
2170,121,TOMM20
2171,121,TOMM40L
2172,121,TOMM6
2173,121,TOMM40
2174,121,BCS1L
2175,121,MTX3
2176,121,TOMM5
2177,121,ENSG00000262660
2178,122,XBP1
2179,122,EXTL3
2180,122,FKBP14
2181,122,DNAJB9
2182,122,C19orf10
2183,122,TPP1
2184,122,PDIA5
2185,122,HDGF
2186,122,EXTL2
2187,122,EXTL1
2188,122,TSPYL2
2189,122,PLA2G4B
2190,122,DDX11
2191,123,RTCB
2192,123,FAM98A
2193,123,C2orf49
2194,123,C14orf166
2195,123,TSEN2
2196,123,TSEN54
2197,123,TSEN15
2198,123,DDX1
2199,123,FAM98B
2200,123,TSEN34
2201,123,ZBTB8OS
2202,124,DNAL4
2203,124,AP4S1
2204,124,AFTPH
2205,124,AP5M1
2206,124,AP2S1
2207,124,AP2M1
2208,124,AP5Z1
2209,124,AP2A2
2210,124,AP1S1
2211,124,KCNQ5
2212,124,REPS2
2213,124,AP2A1
2214,124,AP4M1
2215,124,ROR1
2216,124,SLC2A8
2217,124,PICALM
2218,124,NCALD
2219,124,EPN1
2220,124,AP5B1
2221,124,AP5S1
2222,124,AP2B1
2223,125,HMGXB4
2224,125,MAZ
2225,125,SMARCA5
2226,125,BPTF
2227,125,RSF1
2228,125,H3F3C
2229,125,CECR2
2230,125,BAZ1A
2231,125,SMARCA1
2232,126,BIK
2233,126,BCL2L2
2234,126,HRK
2235,126,BOK
2236,126,PMAIP1
2237,126,BMF
2238,126,MCL1
2239,126,BCL2L2-PABPN1
2240,127,HMOX1
2241,127,HCCS
2242,127,BLVRA
2243,127,HEPH
2244,127,HMOX2
2245,128,MCM5
2246,128,ORC6
2247,128,ORC2
2248,128,GINS2
2249,128,ORC3
2250,128,TIPIN
2251,128,MCM4
2252,128,GINS1
2253,128,MCM6
2254,128,MCM2
2255,128,POLA2
2256,128,DBF4
2257,128,GINS4
2258,128,LRWD1
2259,128,HELQ
2260,128,ORC5
2261,128,CDT1
2262,128,CDCA7
2263,128,MCM7
2264,128,MCM9
2265,128,DBF4B
2266,128,PRIM1
2267,128,MCMBP
2268,128,WDHD1
2269,128,ORC1
2270,128,MCM8
2271,128,POLA1
2272,128,CDC7
2273,128,GINS3
2274,128,CDC45
2275,128,MCMDC2
2276,128,MCM10
2277,128,POLN
2278,128,ORC4
2279,128,TIMELESS
2280,128,MCM3
2281,128,PRIM2
2282,129,ARSA
2283,129,GLA
2284,129,NEU2
2285,129,NEU3
2286,129,NEU1
2287,129,GAL3ST1
2288,130,CBX7
2289,130,MYBL2
2290,130,SCML2
2291,130,EED
2292,130,ASXL3
2293,130,LIN37
2294,130,SUZ12
2295,130,PHF6
2296,130,LIN9
2297,130,JARID2
2298,130,LIN54
2299,130,PCGF3
2300,130,MTF2
2301,130,RBBP4
2302,130,PHF1
2303,130,ASXL1
2304,130,ZNF827
2305,130,RBBP7
2306,130,AEBP2
2307,130,DYRK1A
2308,130,CBX6
2309,130,UBAP2L
2310,130,EZH1
2311,130,BAP1
2312,130,MYBL1
2313,130,LIN52
2314,130,PHF19
2315,131,MYH9
2316,131,MYL12A
2317,131,MYL10
2318,131,MYL7
2319,131,MYH1
2320,131,MYH2
2321,131,MYH4
2322,131,MYL9
2323,131,MYLPF
2324,131,MYH7
2325,131,MYH10
2326,131,MYLK2
2327,131,MYLK3
2328,131,MYL5
2329,131,MYH8
2330,131,MYH6
2331,131,MYH13
2332,131,MYL6
2333,131,MYL6B
2334,131,MYL12B
2335,131,MYH14
2336,132,TXN2
2337,132,PRDX5
2338,132,PRDX3
2339,132,PRDX2
2340,132,MSRB3
2341,132,MINK1
2342,132,TXN
2343,132,MSRB2
2344,132,TNIK
2345,132,TXNIP
2346,133,IL2RB
2347,133,IL2
2348,133,IL9R
2349,133,IL7
2350,133,IL21
2351,133,IL9
2352,133,IL15
2353,133,IL21R
2354,133,IL2RG
2355,133,IL2RA
2356,133,IL15RA
2357,134,L3MBTL2
2358,134,PCGF1
2359,134,PHC2
2360,134,ANAPC5
2361,134,CBX8
2362,134,CBX4
2363,134,CBX2
2364,134,SCMH1
2365,134,ANAPC1
2366,134,RNF2
2367,134,PCGF6
2368,134,CDC26
2369,134,RING1
2370,134,BMI1
2371,134,KDM2B
2372,134,BCOR
2373,134,CDC23
2374,134,ANAPC7
2375,134,PHC3
2376,134,ANAPC13
2377,134,ANAPC4
2378,134,BCORL1
2379,134,CUL7
2380,134,ANAPC15
2381,134,PHC1
2382,134,PCGF5
2383,134,COMMD3-BMI1
2384,134,ANAPC16
2385,134,PCGF2
2386,135,ACO2
2387,135,IDH3G
2388,135,SLC25A3
2389,135,CCDC115
2390,135,ATP5B
2391,135,TMEM199
2392,135,ATP5C1
2393,135,MT-ATP6
2394,135,MT-ATP8
2395,135,ATP5G1
2396,135,ATP5G2
2397,135,ATP5A1
2398,135,ENSG00000249209
2399,135,C14orf2
2400,135,ATPAF1
2401,136,CERK
2402,136,SMPD3
2403,136,CERS4
2404,136,SMPD2
2405,136,GALC
2406,136,SCARB2
2407,136,CERS2
2408,136,CERS3
2409,136,ACER1
2410,136,DEGS2
2411,136,UGT8
2412,136,GBA
2413,136,DEGS1
2414,136,CERS5
2415,136,ENPP7
2416,136,SMPD1
2417,136,ACER2
2418,136,SGMS1
2419,136,UGCG
2420,136,GBA2
2421,136,ASAH1
2422,136,CERS6
2423,136,SGMS2
2424,136,ASAH2
2425,136,SMPD4
2426,136,MSMP
2427,137,BRD1
2428,137,JADE1
2429,137,KAT7
2430,137,KAT6B
2431,137,ING5
2432,137,JADE2
2433,137,MEAF6
2434,137,BRPF1
2435,137,ING4
2436,137,KAT6A
2437,137,JADE3
2438,138,RIPK3
2439,138,CASP10
2440,138,CFLAR
2441,138,CASP8
2442,138,DEDD
2443,138,TNFAIP8L2
2444,139,PAPOLA
2445,139,CSTF1
2446,139,CPSF3
2447,139,PAPOLG
2448,139,SYMPK
2449,139,CPSF6
2450,139,SSU72
2451,139,CPSF4
2452,139,PCF11
2453,139,CPSF2
2454,139,NUDT21
2455,139,SCARA3
2456,139,RBBP6
2457,139,WDR33
2458,139,CSTF2T
2459,139,FIP1L1
2460,139,CPSF4L
2461,139,CPSF7
2462,139,UBE3D
2463,139,CSTF2
2464,139,PAPOLB
2465,139,CPSF1
2466,140,NID2
2467,140,LACRT
2468,140,GPC1
2469,140,GPC2
2470,140,SDC2
2471,140,SDC3
2472,140,ECM1
2473,140,HS2ST1
2474,140,GPC4
2475,140,SDC4
2476,140,HSPG2
2477,140,GPC6
2478,140,GPC5
2479,140,AGRN
2480,140,SDC1
2481,140,GPC3
2482,141,SNAPC1
2483,141,SNAPC2
2484,141,SNAPC4
2485,141,SNAPC5
2486,141,SNAPC3
2487,142,POLE2
2488,142,REV1
2489,142,POLD3
2490,142,ZRANB3
2491,142,SPRTN
2492,142,DONSON
2493,142,HLTF
2494,142,POLD4
2495,142,ATAD5
2496,142,RCHY1
2497,142,POLE
2498,142,REV3L
2499,142,POLH
2500,142,RPA4
2501,142,POLE3
2502,142,PCNA
2503,142,RFC1
2504,142,POLE4
2505,142,POLI
2506,142,ENSG00000142539
2507,142,POLD2
2508,143,CNIH1
2509,143,BET1
2510,143,LMAN1
2511,143,STX17
2512,143,LMAN2
2513,143,LMAN1L
2514,143,LMAN2L
2515,143,FOLR1
2516,143,MCFD2
2517,143,SCFD1
2518,144,ATP6V1D
2519,144,ITFG2
2520,144,NPRL2
2521,144,ATP6V1B1
2522,144,SESN2
2523,144,ATP6V1E1
2524,144,WDR59
2525,144,ZC2HC1A
2526,144,FNIP2
2527,144,ATP6V0A1
2528,144,TCIRG1
2529,144,ATP6V1C2
2530,144,ATP6V1A
2531,144,ATP6V1B2
2532,144,ATP6V1G3
2533,144,FLCN
2534,144,ATP6V0D2
2535,144,ATP6V0D1
2536,144,WDR24
2537,144,C7orf60
2538,144,ATP6V1G2
2539,144,ATP6V1E2
2540,144,ATP6V0A4
2541,144,C12orf66
2542,144,PRNT
2543,144,ATP6V0C
2544,144,ATP6V0A2
2545,144,KPTN
2546,144,MIOS
2547,144,ATP6V1H
2548,144,ATP6AP1
2549,144,ATP6V1G1
2550,144,ATP6AP2
2551,144,ATP6AP1L
2552,144,ATP6V1C1
2553,144,DEPDC5
2554,144,GATSL3
2555,144,SH3BP4
2556,144,SESN1
2557,144,ATP6V0E2
2558,144,ATP6V1F
2559,144,FNIP1
2560,144,ATP6V0E1
2561,144,ATP6V0B
2562,144,DMXL1
2563,144,SZT2
2564,144,NPRL3
2565,144,GATSL2
2566,145,SPTLC2
2567,145,SPTLC1
2568,145,ZFP36L2
2569,145,SPTSSA
2570,145,ZDHHC9
2571,145,GOLGA7
2572,145,SPTSSB
2573,145,ORMDL3
2574,145,SPTLC3
2575,145,GSDMB
2576,146,SIX4
2577,146,SIX1
2578,146,SIX2
2579,146,SIX5
2580,146,EYA2
2581,146,EYA1
2582,146,TLX1
2583,146,PAX2
2584,146,EYA3
2585,146,EYA4
2586,147,MTHFD1
2587,147,ALDH1L2
2588,147,MTHFS
2589,147,ALDH1L1
2590,147,FTCD
2591,147,MTHFR
2592,147,GART
2593,147,MTHFD2
2594,147,MTHFD2L
2595,147,PAICS
2596,147,ST20-MTHFS
2597,147,ENSG00000279624
2598,147,MTHFD1L
2599,148,BDKRB1
2600,148,C1QBP
2601,148,KLKB1
2602,148,KNG1
2603,148,REN
2604,148,ACE
2605,148,THOP1
2606,148,KLK4
2607,148,ENSG00000264813
2608,148,AGTR1
2609,148,BDKRB2
2610,149,VRK1
2611,149,TMPO
2612,149,BANF1
2613,149,ANKLE2
2614,149,C1orf177
2615,150,APEX1
2616,150,UNG
2617,150,NEIL2
2618,150,OGG1
2619,150,NEIL1
2620,150,MUTYH
2621,150,SET
2622,150,TDG
2623,150,ANP32A
2624,150,SMUG1
2625,151,PCK2
2626,151,LDHAL6A
2627,151,LDHD
2628,151,LDHAL6B
2629,151,PKM
2630,151,ME2
2631,151,PKLR
2632,151,ENO4
2633,151,ADCY10
2634,151,PC
2635,151,LDHB
2636,151,LDHC
2637,151,ME3
2638,151,LDHA
2639,152,SALL4
2640,152,NANOG
2641,152,SALL1
2642,152,ZSCAN10
2643,152,ZNF281
2644,152,SOX2
2645,152,DPPA4
2646,152,FOXD3
2647,152,KLF4
2648,152,POU5F1B
2649,153,TUBB1
2650,153,TUBB2B
2651,153,TUBB4A
2652,153,TUBA1A
2653,153,TUBA1C
2654,153,TUBB8B
2655,153,TUBA3E
2656,153,TUBB6
