,ID,Items
1361,78,VASH2
1362,78,FAM111A
1363,78,TBCE
1364,78,TUBB8
1365,78,WDR83OS
1366,79,KRT14
1367,79,KRT5
1368,79,KRT6B
1369,79,KRT16
1370,79,KRT17
1371,79,KRT6A
1372,79,KRT3
1373,80,KRT20
1374,80,CEACAM5
1375,80,NPTN
1376,80,PIP
1377,80,AZGP1
1378,81,SPP2
1379,81,CPB2
1380,81,SERPIND1
1381,81,F9
1382,81,HRG
1383,81,PROC
1384,81,FGL2
1385,81,ORM1
1386,81,SERPINA10
1387,81,F13A1
1388,81,FETUB
1389,81,AMBP
1390,81,ITIH1
1391,81,GP9
1392,81,FGB
1393,81,FGA
1394,81,F2
1395,81,SERPINF2
1396,81,GP1BA
1397,81,SERPINA5
1398,81,FGG
1399,81,PROZ
1400,81,ITIH2
1401,81,PLGLB2
1402,81,F8
1403,81,F13B
1404,81,SERPINC1
1405,81,F10
1406,81,ST8SIA6
1407,81,FGL1
1408,81,GP1BB
1409,81,GP5
1410,81,F11
1411,81,AHSG
1412,81,ORM2
1413,81,ITIH3
1414,81,SERPINE2
1415,81,GC
1416,82,HSD17B10
1417,82,ZCCHC11
1418,82,CD302
1419,82,DGCR8
1420,82,HSD17B14
1421,82,XPO5
1422,82,TARBP2
1423,82,POP7
1424,82,PRKRA
1425,82,LIN28B
1426,82,POP5
1427,82,RPP40
1428,82,PTCD2
1429,82,TRIM71
1430,82,POP1
1431,82,ERN1
1432,82,RPP21
1433,82,RPP14
1434,82,DROSHA
1435,82,CLP1
1436,82,DICER1
1437,82,KIAA0391
1438,83,BPIFB2
1439,83,CDK5RAP1
1440,83,BPIFB1
1441,83,BPIFA2
1442,83,YLPM1
1443,83,BPIFB6
1444,83,BPIFA1
1445,83,BPIFA3
1446,83,BPIFB4
1447,83,COX7B2
1448,84,NGFR
1449,84,NTRK2
1450,84,FAIM
1451,84,MAGEH1
1452,84,NTRK3
1453,84,NGF
1454,84,NTF3
1455,84,BDNF
1456,84,SORCS2
1457,84,NTRK1
1458,84,NTF4
1459,85,NTN1
1460,85,FLRT1
1461,85,DRAXIN
1462,85,TRIM9
1463,85,DSCAML1
1464,85,TRIO
1465,85,DSCAM
1466,85,DCC
1467,85,ABLIM2
1468,85,MYO10
1469,85,TMEM9B
1470,86,MNT
1471,86,MLX
1472,86,MXD1
1473,86,TCP10L
1474,86,MLXIP
1475,86,MLXIPL
1476,86,MXD4
1477,86,NIF3L1
1478,86,TXNIP
1479,87,LAPTM4A
1480,87,SRGN
1481,87,CD53
1482,87,LAPTM5
1483,87,LAPTM4B
1484,87,GMFG
1485,88,ADAM7
1486,88,PDIA2
1487,88,SDF2
1488,88,SDF2L1
1489,88,DNAJB9
1490,88,EDEM1
1491,88,ERP29
1492,88,DNAJC10
1493,88,PDIA4
1494,88,HSP90B1
1495,88,HSPA5
1496,88,ANKRD45
1497,88,ERO1LB
1498,88,CCDC88B
1499,88,SLC9C2
1500,88,SEC63
1501,88,SLC33A1
1502,88,SIL1
1503,88,ERO1L
1504,88,PDIA6
1505,88,HERPUD1
1506,88,DNAJB11
1507,88,CDNF
1508,88,MANF
1509,88,DNAJC3
1510,88,HYOU1
1511,89,ASNS
1512,89,MIF
1513,89,PCK2
1514,89,IDH3G
1515,89,GOT2
1516,89,CDO1
1517,89,ASPA
1518,89,AGA
1519,89,CAD
1520,89,GGCT
1521,89,HPD
1522,89,IDH3A
1523,89,GOT1L1
1524,89,ALDH5A1
1525,89,TPO
1526,89,IDH2
1527,89,GPT2
1528,89,TAT
1529,89,FH
1530,89,GOT1
1531,89,OGDHL
1532,89,IRG1
1533,89,IDH3B
1534,89,ASPDH
1535,89,NIT2
1536,89,ASRGL1
1537,89,MDH1
1538,89,IL4I1
1539,90,PTPN18
1540,90,PILRA
1541,90,PAG1
1542,90,IFNA7
1543,90,PTPN12
1544,90,SIT1
1545,90,IL37
1546,90,PTPN4
1547,90,PTPN23
1548,90,CLEC1B
1549,90,GP6
1550,90,PTPN7
1551,90,PTPN2
1552,90,PTPN11
1553,90,PTPN5
1554,90,MPZL1
1555,90,PTPN14
1556,90,PTPN1
1557,90,PTPN20A
1558,90,C6orf25
1559,90,IFNA2
1560,90,IFNA6
1561,90,IFNA16
1562,90,IFNA10
1563,90,IFNA14
1564,90,IFNA21
1565,90,LAIR1
1566,90,PTPN6
1567,90,PILRB
1568,90,PTPRJ
1569,90,ENSG00000272752
1570,90,IFNA17
1571,90,SIGLEC11
1572,90,IFNA4
1573,90,PTPN9
1574,90,IFNA5
1575,91,DRD4
1576,91,PNMT
1577,91,SLC6A3
1578,91,LRTOMT
1579,91,APOL4
1580,91,COMT
1581,91,DRD3
1582,91,APOL6
1583,92,SCT
1584,92,VIPR2
1585,92,GLP2R
1586,92,GPR119
1587,92,FFAR3
1588,92,GIP
1589,92,VIP
1590,92,FFAR4
1591,92,GLP1R
1592,92,GHRH
1593,92,GCG
1594,92,SPCS3
1595,92,SEC11A
1596,92,GIPR
1597,92,FFAR2
1598,93,STK10
1599,93,ICAM5
1600,93,MSN
1601,93,EZR
1602,93,SCYL3
1603,93,TMEM8B
1604,93,PLEKHG6
1605,93,RDX
1606,93,ICAM2
1607,94,CA12
1608,94,CYP24A1
1609,94,CYP27B1
1610,94,CA3
1611,94,PRSS12
1612,94,CA4
1613,94,CA5A
1614,94,CA5B
1615,94,CYP2R1
1616,94,CA14
1617,94,SLC2A5
1618,94,CA9
1619,94,SYAP1
1620,94,TMEM27
1621,94,SLC4A4
1622,95,MAP2K5
1623,95,TOX3
1624,95,PPFIBP2
1625,95,SKOR1
1626,95,PTPRS
1627,95,PTPRF
1628,95,PTPRD
1629,95,BTBD9
1630,96,C12orf5
1631,96,PMM1
1632,96,GNPNAT1
1633,96,GCK
1634,96,PFKFB4
1635,96,GFPT2
1636,96,G6PC
1637,96,HK2
1638,96,HK3
1639,96,ADPGK
1640,96,MPI
1641,96,HKDC1
1642,96,GFPT1
1643,96,PFKFB2
1644,96,PFKFB1
1645,96,FBP2
1646,96,G6PC2
1647,96,HK1
1648,96,FBP1
1649,96,GNPDA1
1650,96,PFKFB3
1651,96,ENSG00000259784
1652,97,MTMR7
1653,97,MTMR9
1654,97,TMEM63B
1655,97,FAM167A
1656,97,BANK1
1657,97,LCA5L
1658,97,EMILIN1
1659,97,XKR6
1660,98,FAM107B
1661,98,NOVA2
1662,98,SRRM4
1663,98,CELF3
1664,98,RBFOX1
1665,98,PTBP2
1666,98,CELF4
1667,98,DDX11
1668,99,CDK13
1669,99,CCNL1
1670,99,MMP23B
1671,99,CCNL2
1672,99,CDK11A
1673,99,CDK11B
1674,100,ROPN1
1675,100,AKAP3
1676,100,MARCH9
1677,100,FSIP1
1678,100,TMEM190
1679,100,ABCC12
1680,100,TSSK4
1681,100,FSIP2
1682,100,FSCB
1683,100,AKAP4
1684,100,SPANXA2
1685,100,SPANXA1
1686,100,TSN
1687,100,QRICH1
1688,100,SPANXN4
1689,100,ROPN1B
1690,100,MARCH10
1691,100,CABYR
1692,101,HEATR6
1693,101,RTDR1
1694,101,TANGO6
1695,101,TMCO2
1696,101,HEATR4
1697,102,TMEM131
1698,102,ZDHHC14
1699,102,FOXI2
1700,102,CLVS1
1701,102,CALCOCO1
1702,103,FAP
1703,103,PRSS16
1704,103,DPP9
1705,103,DPP8
1706,103,PREP
1707,103,DPP7
1708,103,TFDP3
1709,104,GAL3ST2
1710,104,GLA
1711,104,NEU2
1712,104,LCT
1713,104,NEU3
1714,104,B4GALT6
1715,104,GLB1
1716,104,NEU4
1717,104,GAL3ST1
1718,104,B3GALT4
1719,105,OSTM1
1720,105,RNF13
1721,105,CLCN7
1722,105,PLEKHM1
1723,105,SNX10
1724,106,IMPG2
1725,106,C2orf71
1726,106,CERKL
1727,106,ABCA4
1728,106,EYS
1729,107,HSPB11
1730,107,IFT43
1731,107,IFT81
1732,107,TTC21B
1733,107,KIF17
1734,107,IFT172
1735,107,IFT46
1736,107,IFT57
1737,107,KIF3C
1738,107,IFT122
1739,107,IFT80
1740,107,WDR35
1741,107,IFT22
1742,107,IFT88
1743,107,TCTEX1D2
1744,107,TTC30A
1745,107,KIFAP3
1746,107,PDE4DIP
1747,107,WDR34
1748,107,IFT52
1749,107,TRAF3IP1
1750,107,KIF12
1751,107,KIF3B
1752,107,TULP3
1753,107,DYNC2H1
1754,107,WDR19
1755,107,WDR60
1756,107,KIF26B
1757,107,KIF3A
1758,107,TTC30B
1759,107,IFT27
1760,107,TTC21A
1761,107,C11orf74
1762,107,IFT74
1763,107,IFT140
1764,107,METTL11B
1765,107,TTC26
1766,107,TRIM60
1767,107,CLUAP1
1768,107,IFT20
1769,107,DYNC2LI1
1770,108,STRADB
1771,108,NUDCD1
1772,108,CAB39
1773,108,STK11IP
1774,108,BRSK1
1775,108,STK11
1776,108,RSRC2
1777,108,STRADA
1778,108,NISCH
1779,108,ZNF277
1780,108,SIK3
1781,108,BRSK2
1782,108,CAB39L
1783,109,MOGAT2
1784,109,PNPLA3
1785,109,MOGAT3
1786,109,DGAT2
1787,109,LIPG
1788,109,SLC27A6
1789,109,LIPC
1790,109,AGK
1791,109,LIPF
1792,109,MOGAT1
1793,109,DGAT1
1794,110,AQP2
1795,110,AQP8
1796,110,AQP9
1797,110,SLC14A2
1798,110,AQP5
1799,110,AQP7
1800,110,AQP3
1801,110,AQP1
1802,110,AQP10
1803,110,AQP11
1804,110,AQP4
1805,110,AQP12A
1806,110,AQP6
1807,111,EIF2AK1
1808,111,ATF1
1809,111,RPS6KA4
1810,111,ATF4
1811,111,CREB5
1812,111,ATF6B
1813,111,CREB1
1814,111,ATF5
1815,111,RPS6KA5
1816,112,HBQ1
1817,112,HBA2
1818,112,HBZ
1819,112,KLF1
1820,112,AHSP
1821,112,HBA1
1822,112,HBG1
1823,112,HBB
1824,112,HBM
1825,112,HBE1
1826,112,HBG2
1827,112,HBD
1828,112,NFE2
1829,113,ADAM11
1830,113,ADAM23
1831,113,ADAM22
1832,113,LGI3
1833,113,LGI4
1834,114,SLC22A4
1835,114,SLC22A5
1836,114,SLC47A1
1837,114,SLC22A3
1838,114,SLC47A2
1839,114,SLC22A2
1840,114,SLC22A16
1841,114,DLG5
1842,114,SLC15A1
1843,114,SLC29A4
1844,114,SLC15A2
1845,114,ABCB1
1846,115,CETP
1847,115,APOH
1848,115,PON1
1849,115,APOC3
1850,115,APOB
1851,115,APOE
1852,115,SCARB1
1853,115,LCAT
1854,115,PLA2G7
1855,115,SAA4
1856,115,NPC1L1
1857,115,PCSK9
1858,115,ISX
1859,115,CLU
1860,115,APOL1
1861,115,LPA
1862,115,APOA4
1863,115,APOM
1864,115,APOF
1865,115,SAA1
1866,115,PCYOX1
1867,115,PLTP
1868,115,MTTP
1869,115,DBI
1870,115,HPR
1871,115,APOA5
1872,115,LDLR
1873,115,APOBR
1874,115,APOC1
1875,115,APOC2
1876,115,APOC4
1877,116,RALGAPA2
1878,116,MKRN1
1879,116,RALGAPB
1880,116,AKT3
1881,116,RPS6KB2
1882,116,MAP3K11
1883,116,SWAP70
1884,116,PLEKHF2
1885,116,TCL1B
1886,116,PDPK1
1887,116,RHOU
1888,116,RASAL2
1889,116,MTCP1
1890,116,FOXO6
1891,116,AKT2
1892,116,TCL1A
1893,116,VIM
1894,116,AKT1
1895,117,SIRT4
1896,117,SIRT1
1897,117,SIRT2
1898,117,SIRT7
1899,117,SIRT6
1900,117,SIRT3
1901,117,SIRT5
1902,118,TFAP4
1903,118,TNP1
1904,118,KLHL10
1905,118,PRM1
1906,118,PRM3
1907,118,TNP2
1908,118,PRM2
1909,119,CHRD
1910,119,AMH
1911,119,BMP4
1912,119,AMHR2
1913,119,TWSG1
1914,119,GDF7
1915,119,BMP6
1916,119,GDF6
1917,119,BMP10
1918,119,SOSTDC1
1919,119,RGMB
1920,119,GREM2
1921,119,NOG
1922,119,VWCE
1923,119,HFE2
1924,119,BMP5
1925,119,BMPR1A
1926,119,CHRDL1
1927,119,BMP8B
1928,119,DRGX
1929,119,GDF5
1930,119,BMPR2
1931,119,BAMBI
1932,119,BMP2
1933,119,BMP7
1934,119,BMPR1B
1935,119,RGMA
1936,119,GREM1
1937,119,KCP
1938,120,DLL3
1939,120,LFNG
1940,120,HES1
1941,120,DLL4
1942,120,JAG1
1943,120,NOTCH2
1944,120,MIB1
1945,120,NOTCH3
1946,120,NOTCH1
1947,120,RFNG
1948,120,JAG2
1949,120,HEY1
1950,120,MFNG
1951,120,DLL1
1952,120,HEY2
1953,120,NEURL1
1954,120,NEURL1B
1955,120,HEYL
1956,120,NOTCH4
1957,120,POFUT1
1958,120,HES5
1959,120,MIB2
1960,120,DTX3
1961,121,DLD
1962,121,ACO2
1963,121,OGDH
1964,121,PDHX
1965,121,PPM1H
1966,121,ACLY
1967,121,DHTKD1
1968,121,BCKDHA
1969,121,DLAT
1970,121,PDPR
1971,121,PDHA2
1972,121,PDHB
1973,121,PDP2
1974,121,BCKDHB
1975,121,GCSH
1976,121,BCAT2
1977,121,MDH2
1978,121,DLST
1979,121,CS
1980,121,SCCPDH
1981,121,DBT
1982,121,SUCLA2
1983,121,PDHA1
1984,121,PDK1
1985,121,LIPT1
1986,121,SUCLG1
1987,121,BCKDK
1988,121,PDP1
1989,121,PDK3
1990,121,PDK2
1991,121,ENSG00000255730
1992,121,BCAT1
1993,121,ENSG00000144785
1994,121,PPM1K
1995,122,ABCC6
1996,122,MGP
1997,122,GGCX
1998,122,NQO1
1999,122,SHISA3
2000,122,SHISA4
2001,122,VKORC1
2002,122,SHISA6
2003,122,CALU
2004,123,CMTM6
2005,123,CKLF
2006,123,CMTM2
2007,123,CMTM8
2008,123,LRIG3
2009,123,CMTM4
2010,123,CMTM7
2011,123,CMTM1
2012,123,CMTM3
2013,124,MYO15A
2014,124,OTOF
2015,124,TMPRSS3
2016,124,TMC1
2017,124,DFNB59
2018,124,C3orf14
2019,124,TMPRSS4
2020,125,HAUS4
2021,125,HAUS3
2022,125,HAUS8
2023,125,HAUS2
2024,125,HAUS1
2025,125,TREX2
2026,125,HAUS7
2027,125,HAUS6
2028,125,HAUS5
2029,126,OSGEP
2030,126,QTRT1
2031,126,TPRKB
2032,126,C14orf142
2033,126,RSC1A1
2034,126,LAGE3
2035,126,TP53RK
2036,126,YRDC
2037,126,WDR73
2038,126,QTRTD1
2039,126,USP6
2040,126,SLC4A1AP
2041,127,TGM1
2042,127,PSORS1C1
2043,127,PGLYRP3
2044,127,SPRR1B
2045,127,GLIS1
2046,127,LCE1D
2047,127,RPTN
2048,127,SPRR3
2049,127,SPRR4
2050,127,LCE5A
2051,127,LCE1F
2052,127,LCE3C
2053,127,LCE1A
2054,127,LCE3A
2055,127,LCE3B
2056,127,PGLYRP4
2057,127,LCE1B
2058,127,S100A2
2059,127,S100A3
2060,127,S100A7L2
2061,127,LOR
2062,127,LELP1
2063,127,SPRR2G
2064,127,SPRR2E
2065,127,SPRR2B
2066,127,SPRR2D
2067,127,SPRR1A
2068,127,IVL
2069,127,LCE1E
2070,127,C1orf68
2071,127,LCE4A
2072,127,LCE2A
2073,127,LCE2B
2074,127,LCE2C
2075,127,LCE2D
2076,127,LCE3D
2077,127,LCE3E
2078,127,TCHHL1
2079,127,CDSN
2080,127,FLG2
2081,127,SPRR2A
2082,127,KRTAP10-5
2083,127,CASP14
2084,127,LCE6A
2085,127,SPRR2F
2086,127,LCE1C
2087,127,TCHH
2088,128,TBX15
2089,128,HOXA2
2090,128,HOXA5
2091,128,HOXA6
2092,128,HOXB5
2093,128,HOXB7
2094,128,HOXA7
2095,128,HOXC6
2096,128,HOXD4
2097,128,HOXC5
2098,128,HOXB4
2099,128,HOXA4
2100,128,HOXC4
2101,128,HOXB6
2102,128,ENSG00000273049
2103,129,UNC13D
2104,129,ANXA3
2105,129,LRBA
2106,129,ANXA11
2107,129,STXBP2
2108,130,AAAS
2109,130,NUP107
2110,130,NUP155
2111,130,NEK9
2112,130,NUP85
2113,130,NUP210
2114,130,NUPL2
2115,130,NUP133
2116,130,NUP54
2117,130,GEMIN7
2118,130,GEMIN6
2119,130,RANBP2
2120,130,GEMIN5
2121,130,NUP205
2122,130,NUP35
2123,130,PHAX
2124,130,GLE1
2125,130,NUP93
2126,130,NUP98
2127,130,GEMIN4
2128,130,NPIPA1
2129,130,NUP43
2130,130,NUP50
2131,130,NUP214
2132,130,AHCTF1
2133,130,NEK7
2134,130,TPR
2135,130,NUP210L
2136,130,NDC1
2137,130,NUP62CL
2138,130,NUP188
2139,130,NEK6
2140,130,NUP160
2141,130,GEMIN8
2142,130,NUPL1
2143,130,SEC13
2144,130,POM121
2145,130,RAE1
2146,130,MCM3AP
2147,130,SEH1L
2148,130,POM121L2
2149,130,NUP153
2150,130,NUP37
2151,130,ENSG00000260537
2152,130,SNUPN
2153,130,NUP88
2154,130,NUP62
2155,130,POM121C
2156,131,KLHL20
2157,131,LZTR1
2158,131,TNFAIP1
2159,131,KCTD10
2160,131,ABTB1
2161,131,BTBD2
2162,131,DZIP1
2163,131,CUL3
2164,131,PDCD6
2165,131,KLHL8
2166,131,SPOPL
2167,131,KLHL41
2168,131,KLHL40
2169,131,BCL6B
2170,131,KCTD5
2171,131,KLHL3
2172,131,KCTD2
2173,131,SLC25A36
2174,131,KCTD11
2175,131,KLHL22
2176,131,KLHL25
2177,131,RHOBTB1
2178,131,KLHL6
2179,131,KLHL7
2180,131,GPR160
2181,131,KLHL9
2182,131,KLHL12
2183,131,GLMN
2184,131,PEF1
2185,131,KLHL21
2186,131,RCBTB1
2187,131,KBTBD7
2188,131,KBTBD6
2189,131,KLHL42
2190,131,BTBD6
2191,131,SPOP
2192,131,KCTD17
2193,131,KBTBD13
2194,131,KLHL24
2195,131,KBTBD8
2196,131,KBTBD4
2197,131,KLHL5
2198,131,KLHL2
2199,131,RHOBTB2
2200,131,KLHL13
2201,131,KCTD13
2202,131,GAN
2203,131,ENC1
2204,132,DHPS
2205,132,SAT2
2206,132,GLYATL1
2207,132,AMD1
2208,132,AGMAT
2209,132,SRM
2210,132,SAT1
2211,132,ACOT9
2212,132,SMOX
2213,133,NANS
2214,133,CMAS
2215,133,NPL
2216,133,TBC1D24
2217,133,NANP
2218,133,ENOSF1
2219,133,ZNF511
2220,133,NEU1
2221,133,PRAP1
2222,134,TPSD1
2223,134,CPA4
2224,134,CMA1
2225,134,CPA3
2226,134,TPSAB1
2227,134,TPSB2
2228,135,GSTA3
2229,135,GSTZ1
2230,135,GSR
2231,135,GSTM2
2232,135,GSTM5
2233,135,GSTM3
2234,135,GSTT2B
2235,135,HPGDS
2236,135,GSTM1
2237,135,CYP2F1
2238,135,GSTA1
2239,135,PRDX6
2240,135,GSTO2
2241,135,ICK
2242,135,GPX7
2243,135,MGST3
2244,135,GSTO1
2245,135,GSTM4
2246,135,GSTA4
2247,135,GSTA5
2248,135,GPX3
2249,135,GPX2
2250,135,MGST1
2251,135,GSTP1
2252,135,GPX5
2253,135,GPX1
2254,135,GSTA2
2255,135,GPX8
2256,135,EPHX1
2257,135,MGST2
2258,136,MAPK13
2259,136,MAPK12
2260,136,MAPK1
2261,136,ERF
2262,136,MAPK14
2263,136,DUSP1
2264,136,DUSP4
2265,136,IER3
2266,136,RPS6KA6
2267,136,MAPK3
2268,136,DUSP6
2269,136,DUSP2
2270,136,DUSP16
2271,136,MAPK7
2272,136,MYT1
2273,136,MAPK11
2274,136,DUSP9
2275,136,ELK4
2276,136,MAPK10
2277,136,ETS2
2278,136,MAPKAPK2
2279,136,PEA15
2280,136,RPS6KA3
2281,136,PTPRA
2282,136,MAPK8
2283,136,DUSP8
2284,136,MAPK9
2285,136,MAPKAPK3
2286,136,DUSP7
2287,136,RPS6KA2
2288,136,RPS6KA1
2289,136,VRK3
2290,137,TMEM14A
2291,137,HIGD1B
2292,137,TMEM141
2293,137,DBF4B
2294,137,LCN10
2295,138,TGFBR3
2296,138,TGFB1
2297,138,TGFB3
2298,138,PSG9
2299,138,EMP3
2300,138,PSG3
2301,138,TGFBR2
2302,138,VEPH1
2303,138,TGFB2
2304,138,TGFBR1
2305,138,LTBP1
2306,139,OCEL1
2307,139,LRRC28
2308,139,FAM217B
2309,139,KLHDC8A
2310,139,MCTS1
2311,140,TECR
2312,140,PTPLAD1
2313,140,MAU2
2314,140,HSD17B12
2315,140,FADS3
2316,140,DNAJB7
2317,140,ACOT1
2318,140,SCD5
2319,140,FAM46A
2320,140,FADS1
2321,140,ELOVL2
2322,140,THEM4
2323,140,THEM5
2324,140,ELOVL4
2325,140,SCD
2326,140,ELOVL5
2327,140,ERMAP
2328,140,AWAT1
2329,140,ACOT7
2330,140,PTPLB
2331,140,ELOVL6
2332,140,PTPLAD2
2333,141,TIMM13
2334,141,CMC2
2335,141,GFER
2336,141,R3HCC1
2337,141,CHCHD4
2338,141,CHCHD7
2339,141,CHCHD5
2340,141,COX19
2341,141,COA4
2342,141,QSOX1
2343,141,BNIPL
2344,141,CMC4
2345,141,COA7
2346,141,TIMM8A
2347,141,CHCHD2
2348,141,CHCHD10
2349,141,TIMM8B
2350,142,GADD45B
2351,142,GPR4
2352,142,GPR132
2353,142,MAP3K4
2354,142,GPR68
2355,143,MADCAM1
2356,143,ATE1
2357,143,WDYHV1
2358,143,NTAN1
2359,143,APEH
2360,144,CRYBB3
2361,144,CRYBB1
2362,144,LIM2
2363,144,CRYBA1
2364,144,GJA3
2365,144,MIP
2366,144,CRYGB
2367,144,HSF4
2368,144,CRYGD
2369,144,CRYGC
2370,144,HSPB4
2371,144,CRYGA
2372,144,BFSP2
2373,144,CRYBA4
2374,144,GJA8
2375,144,NCMAP
2376,144,BFSP1
2377,144,CRYGS
2378,144,CRYBB2
2379,144,CRYAB
2380,144,ENSG00000160202
2381,144,TMEM114
2382,145,PLA2G3
2383,145,CYP4F3
2384,145,CYP4F2
2385,145,PTGIS
2386,145,ALOX12
2387,145,PTGER4
2388,145,ALOX12B
2389,145,CYP2U1
2390,145,PTGES
2391,145,PTGES2
2392,145,PTGS1
2393,145,PTGS2
2394,145,CYP2J2
2395,145,PTGDS
2396,145,PLA2G2F
2397,145,ALOX15B
2398,145,JMJD7-PLA2G4B
2399,145,PLA2G4F
2400,145,TBXAS1
2401,145,PLA2G4B
2402,145,ALOX15
2403,146,ANKRD54
2404,146,FTSJ2
2405,146,NOA1
2406,146,TRMT61B
2407,146,RNMTL1
2408,146,NSUN5
2409,146,NSUN3
2410,146,MTG2
2411,146,NSUN4
2412,146,MTERF4
2413,146,MRM1
2414,147,MICALL1
2415,147,EHD4
2416,147,EHD3
2417,147,MYOF
2418,147,MICAL3
2419,147,EHD1
2420,147,FER1L5
2421,148,HSCB
2422,148,NARFL
2423,148,ABCB7
2424,148,FDX1
2425,148,LIAS
2426,148,NUBP2
2427,148,NUBPL
2428,148,NUBP1
2429,148,FAM96A
2430,148,BOLA2B
2431,148,ISCU
2432,148,GLRX5
2433,148,VSTM4
2434,148,BOLA2
2435,148,BOLA3
2436,148,IBA57
2437,148,GLRX3
2438,148,BOLA1
2439,148,NDOR1
2440,148,NFS1
2441,148,ISCA1
2442,148,FXN
2443,148,LYRM7
2444,148,TMEM170B
2445,148,FDX1L
2446,148,CIAPIN1
2447,148,NFU1
2448,148,FAM96B
2449,148,MMS19
2450,148,FDXR
2451,148,CIAO1
2452,148,LYRM4
2453,148,ISCA2
2454,148,LINC00493
2455,149,XBP1
2456,149,EXTL3
2457,149,ERN2
2458,149,C19orf10
2459,149,PDIA5
2460,149,ATF6
2461,149,EXTL2
2462,149,EXTL1
2463,150,RTCB
2464,150,FAM98A
2465,150,FAM98C
2466,150,C2orf49
2467,150,C14orf166
2468,150,TSEN2
2469,150,TSEN54
2470,150,TSEN15
2471,150,DDX1
2472,150,FAM98B
2473,150,TSEN34
2474,150,ZBTB8OS
2475,150,TMEM14B
2476,151,DNAL4
2477,151,DYNC1LI2
2478,151,DYNC1LI1
2479,151,TCTEX1D1
2480,151,ATMIN
2481,151,DYNLRB2
2482,151,DYNC1I1
2483,151,NUDCD3
2484,151,DYNLRB1
2485,151,TCTE3
2486,151,DYNLT3
2487,151,DYNLL1
2488,151,DYNLL2
2489,152,RASL10A
2490,152,PAGE5
2491,152,SPESP1
2492,152,SAGE1
2493,152,CRISP1
2494,152,LIPI
2495,152,MAGEC2
2496,152,DDX43
2497,152,AKAP14
2498,152,PRSS50
2499,152,SPA17
2500,152,GAS2L2
2501,152,GAS2L1
2502,153,HMGXB4
2503,153,MAZ
2504,153,DIDO1
2505,153,BPTF
2506,153,RSF1
2507,153,PHF21B
2508,153,BAZ1A
2509,153,SMARCA1
2510,153,CHD6
2511,153,CXXC1
2512,153,ENSG00000279765
2513,153,LEKR1
2514,153,WDR38
2515,154,BIK
2516,154,BCL2L2
2517,154,HRK
2518,154,BCL2L10
2519,154,BCL2A1
2520,154,BCL2L1
2521,154,PMAIP1
2522,154,BMF
2523,154,MCL1
2524,154,BCL2L11
2525,154,BCL2
2526,154,C22orf29
2527,154,BCL2L2-PABPN1
2528,155,ARSA
2529,155,HYAL4
2530,155,IDUA
2531,155,SPAG9
2532,155,ARSB
2533,155,HYAL1
2534,155,SUMF1
2535,155,GUSB
2536,155,HAS2
2537,155,ARSJ
2538,155,ARSI
2539,155,HYAL3
2540,155,IDS
2541,155,SUMF2
2542,155,AS3MT
2543,155,ARSK
2544,155,ARSF
2545,155,ARSH
2546,155,ARSD
2547,155,HYAL2
2548,155,ARSG
2549,155,XG
2550,156,RASD2
2551,156,ARHGEF17
2552,156,CD248
2553,156,TNS3
2554,156,PLXDC1
2555,157,TTLL12
2556,157,DRAM2
2557,157,AGBL4
2558,157,TTLL10
2559,157,TTLL4
2560,157,TTLL9
2561,158,CABP7
2562,158,PI4KA
2563,158,PLEKHA4
2564,158,PIKFYVE
2565,158,PI4K2B
2566,158,PIK3C2A
2567,158,M1AP
2568,158,MTMR4
2569,158,INPP5F
2570,158,PIK3C2B
2571,158,PI4KB
2572,158,C10orf76
2573,158,MTMR1
2574,158,PI4K2A
2575,158,MTMR8
2576,158,MTMR6
2577,158,CALN1
2578,158,MTMR3
2579,158,PIK3C2G
2580,159,TAB1
2581,159,TICAM1
2582,159,IRAK2
2583,159,EDAR
2584,159,IRAK3
2585,159,TRAF5
2586,159,TNFRSF13B
2587,159,PELI2
2588,159,TLR3
2589,159,PELI3
2590,159,FLII
2591,159,EDARADD
2592,159,LRRFIP2
2593,159,TNFSF13
2594,159,PELI1
2595,159,NLRC3
2596,159,TAB2
2597,159,TRAF3IP2
2598,159,MAP3K7
2599,159,IRAK1
2600,159,BCL10
2601,159,EDA
2602,159,TAB3
2603,159,IL33
2604,159,MAP3K7CL
2605,159,IRAK4
2606,159,MYD88
2607,159,SIGIRR
2608,159,TICAM2
2609,159,TRAF6
2610,159,TRAF3
2611,159,SARM1
2612,160,MYH9
2613,160,MYL12A
2614,160,MYL10
2615,160,MYL7
2616,160,CNN2
2617,160,MYH15
2618,160,IQGAP2
2619,160,MYLK4
2620,160,MYL9
2621,160,PDLIM3
2622,160,JSRP1
2623,160,MYL1
2624,160,MYLPF
2625,160,DUSP18
2626,160,DUSP21
2627,160,PDLIM7
2628,160,MYLK
2629,160,MYH10
2630,160,CALD1
2631,160,LMOD1
2632,160,MYLK2
2633,160,SHROOM4
2634,160,MYLK3
2635,160,MYH11
2636,160,SRL
2637,160,MYL5
2638,160,ACTG2
2639,160,MYL6
2640,160,MYL6B
2641,160,MYL12B
2642,160,MYH14
2643,160,DUSP14
2644,161,TXN2
2645,161,PRDX5
2646,161,PRDX3
2647,161,PRDX2
2648,161,GLRX2
2649,161,TXN
2650,161,SRXN1
2651,162,PVALB
2652,162,SLC32A1
2653,162,SLC17A6
2654,162,CSAD
